-0.14530,-0.26513,-0.13216,0.06753,0.20684,0.04561,-0.19955,0.17439,-0.01683
0.22037,0.20514,0.10830,0.03868,-0.11142,-0.03207,-0.16590,0.17823,0.28844
-0.20837,0.21002,-0.18122,0.05177,0.18029,0.23439,0.12932,0.12055,0.03301
-0.20268,0.12132,0.17047,-0.06510,-0.10822,0.05439,-0.33516,0.14535,0.22123
